ticker,n_predictions,n_folds,mean_y_up_true,mean_y_up_pred,up_xgb_rmse,up_xgb_mae,up_naive_rmse,up_naive_mae,up_improve_pct,mean_y_dn_true,mean_y_dn_pred,dn_xgb_rmse,dn_xgb_mae,dn_naive_rmse,dn_naive_mae,dn_improve_pct,avg_improve_pct
META,1662,28,0.028390796786027035,0.027168504893779755,0.046376183739220506,0.032139253590194435,0.050731319783301046,0.035229376306749535,8.584708741431356,-0.021024339974659332,-0.028038259595632553,0.04818117612593963,0.03353887714934756,0.04559378523362314,0.03018440345729755,-5.674876255741146,1.4549162428451052
TGT,1662,28,0.022320462545014998,0.0239726509898901,0.03952940037171737,0.027830288753022993,0.042753531083306755,0.028387841092742408,7.541203334309509,-0.018594420055236455,-0.026281185448169708,0.04126945379445442,0.02881060325885539,0.03934187526853724,0.025992288042900952,-4.899559344235738,1.3208219950368858
JNJ,1662,28,0.013237527566743982,0.015144269913434982,0.020427744677098698,0.015457679931850259,0.022930865390649594,0.016482593755225306,10.91594525940387,-0.010001519154079751,-0.015292343683540821,0.0228078396296075,0.01631672854582207,0.020950125339901673,0.014343745869235064,-8.867318259751023,1.0243134998264232
ACN,1662,28,0.01827313706803934,0.01974223367869854,0.029343175457182423,0.02148220790411715,0.032043249626339046,0.023454434961162646,8.426343147597626,-0.01607242467285044,-0.02107863500714302,0.03499202343039274,0.02535205056833837,0.032815930167688516,0.02238452418940196,-6.631210060432369,0.8975665435826286
TMUS,1662,28,0.018558771264157642,0.01710238680243492,0.02840362526875032,0.02029035912651037,0.03241834159036521,0.02266561214368012,12.38408914417779,-0.012742192785615647,-0.017896393314003944,0.029131422689590444,0.021370729279609854,0.026274617040692946,0.018588356525865754,-10.872872645386256,0.7556082493957668
MSFT,1662,28,0.019872118155467897,0.019351422786712646,0.028344233587756805,0.021159216408743207,0.032250640506768916,0.02407629530182599,12.112649105968032,-0.014227042975418963,-0.021563775837421417,0.03252518244179293,0.023922851106533822,0.029374715833614888,0.020715159394003646,-10.72509646058537,0.6937763226913312
WMT,1662,28,0.015938607315904834,0.015422411262989044,0.02258525515490659,0.01631499910502546,0.027439569405385708,0.01907274902628816,17.690927210856078,-0.010070635880522552,-0.017497889697551727,0.02797865439637861,0.01949626103153191,0.02398936938916339,0.01540127879873258,-16.629386719174377,0.5307702458408503
LIN,1662,28,0.016530922661972876,0.015822570770978928,0.024817214170263877,0.017598843762506314,0.02857884856231485,0.019918859453754115,13.16230212651467,-0.01175911882222105,-0.01832498051226139,0.028446074740933486,0.020326894929904176,0.02525591922773155,0.017354131749710306,-12.631318165204908,0.2654919806548808
SCHW,1662,28,0.023900134384856817,0.023912308737635612,0.03808331242392933,0.027533787326725276,0.04202925224246321,0.02987212888504484,9.388555846223689,-0.018876003570142248,-0.02753663808107376,0.044526186490076614,0.03113504502978041,0.04080098470830131,0.02708942785686809,-9.130176167089843,0.12918983956692287
PG,1662,28,0.013316911252497473,0.013595625758171082,0.01986958232153338,0.014321299764584,0.02259796283703238,0.016395621443790726,12.073568467985396,-0.010431202057638648,-0.015776850283145905,0.02538845339130558,0.01773984153356255,0.02233490462915406,0.014992851308987294,-13.671644508236124,-0.799038020125364
LMT,1662,28,0.016475882226368074,0.01654553785920143,0.027924703545514226,0.019295209148668852,0.030819312903715118,0.020390366488183514,9.392193029235118,-0.01274183009126995,-0.018029436469078064,0.03166998121954589,0.021780455221513853,0.028348734715781854,0.018459029220214418,-11.71567809661389,-1.1617425336893863
VZ,1662,28,0.013274339697148243,0.015635671094059944,0.023025530517284856,0.016564525812309366,0.024885546857107758,0.017139381236459913,7.474283569105689,-0.012009204652013925,-0.017948905006051064,0.026422513500170376,0.019625333910393786,0.02405237305428946,0.016591676878297133,-9.854081510091284,-1.1898989704927976
BRK-B,1662,28,0.013994614667876307,0.015061606653034687,0.02056868797454079,0.015411542634203416,0.023363020823972295,0.017192448462483283,11.960494623042495,-0.010048313643565244,-0.016353515908122063,0.02589389205408208,0.018493475016415822,0.02176459335978663,0.01463150408753293,-18.972551547528347,-3.5060284622429263
MCD,1662,28,0.013582753921991106,0.015566838905215263,0.022215822252410488,0.015478443026570204,0.024082313932292376,0.016867479747897297,7.750466525474032,-0.010427089414534223,-0.016249993816018105,0.028069576604049108,0.018085780146833763,0.02435364213162758,0.015093473364106588,-15.258228943077556,-3.7538812088017623
KO,1662,28,0.01329963865739519,0.014795856550335884,0.020791560469659045,0.014979586428864464,0.0232344670374877,0.01630281029650038,10.51414936218309,-0.009937012724645746,-0.016226740553975105,0.026953649676250035,0.018075784251280685,0.02255122982876691,0.014334710086653367,-19.52186147234991,-4.503856055083411
PEP,1662,28,0.013273571511458911,0.014248085208237171,0.021529718255971813,0.015122468738507849,0.02382848311369599,0.016542125679066873,9.64713048143173,-0.010564690900095907,-0.015694888308644295,0.02669642220689136,0.018597727820857817,0.02223127930946706,0.014921302136075214,-20.08495703404187,-5.21891327630507
